r_Pu_mean,l_Pu_mean,r_Cd_mean,l_Cd_mean,r_GP_mean,l_GP_mean
22.69388297788176,19.95418285843915,23.24922572143414,25.17642985569146,99.52828354671897,98.76891438219204
25.69647237122398,24.41698837281922,27.94549353807436,22.70957291979355,139.6686826764928,137.7947652776174
15.19100275564306,23.83510059239352,25.93978447087726,25.50697685092976,116.1062174243229,118.6372349554309
25.64289376624245,17.96519867800844,22.81129856903461,32.34403020776349,127.934936840792,123.7321978611382
26.06756866826565,21.20929892574002,28.92455527434248,39.38535931169781,104.3254920419959,117.2137967563558
23.0356775258546,21.92617963618682,23.98079334383047,25.3619450246476,146.7457381719981,153.8394062693274
27.33863854245153,24.91463303696326,20.8872977846838,24.466799810807,100.7183069258212,102.6146833275881
18.77552825367066,22.13189837435958,28.29906834458215,28.0635719561857,103.6227752400781,110.2683389305644
17.74674156194427,21.0591287983239,23.67760408854572,19.30687799309676,141.9775959574345,137.0952210826431
28.97113852178534,25.66844906905732,44.27051325709377,38.79925346052589,141.1126910749672,143.9691184968874
12.72617407415589,16.57576534580644,14.59007367960984,16.81694753440011,107.7906054208161,117.874277244175
18.62260587257519,14.19398808757894,20.55933377969557,23.13067880715222,99.10248612701012,97.8487452052858
18.89849545520672,19.78329114145374,28.12415556946503,23.56991770816412,100.4851984819882,104.0229428172824
23.38155190332445,19.03115321548472,31.29911672707617,31.48020646403428,103.4002176758445,98.41977219927956
15.08479140631618,13.13742450831382,32.06934403096423,29.09127545889672,116.6910329855504,107.2980104537333
18.15087104473647,15.050355375514,13.23347160280037,17.36805383057987,126.1270979197338,121.3222551051267
15.2250951009316,16.11069243645771,17.94920592185727,37.30572310223784,120.9113607953032,123.3392753673165
9.106644990879788,16.11789962287614,14.21829731448812,12.32232390746945,131.3487004404525,133.725708935779
18.81349133152652,19.82645358130852,28.77635356551744,24.80335282292673,126.167702261836,125.9399924747161
24.22973670455292,25.5815404091426,27.60495238204403,27.40576964415906,133.8170604872359,124.5654517791727
21.44844671765701,16.07319227670707,29.99949026121537,34.95044838120101,129.2080073000323,121.7973196763446
38.21101168313037,38.83701988125576,34.65787314127797,32.41374724404663,110.9475453084596,117.722409164025
12.18191822501001,11.24896137690164,28.90711788347133,21.68362526653709,130.4044552106155,121.6172428280453
27.78181698924332,23.52684149864025,8.649647499830767,13.67048136644403,106.1167721827506,103.6391907130127
13.77900701352966,16.80429753398807,23.69336908597515,23.17270987388143,113.755931360829,117.6952698446956
12.00270497715179,21.57938251281692,26.51864182350963,29.77357630703185,114.5898393153529,126.7166844385113
35.09393679673071,28.26819541088383,36.44639283859009,33.274650162645,134.3509842083191,125.2190766007976
14.76982610649009,11.24478890367297,28.26986033022609,28.4423392052495,118.0633990916052,109.1004516377367
18.26990514550399,20.49085697862009,13.57353673262434,11.69301890163014,135.0164786784108,114.6561699525223
30.87143805549239,26.42365815838925,32.44078783576634,34.06886294913923,126.0199527677437,134.1344953794361
22.56026435897081,19.05152285665063,26.37139964807267,29.01064949536301,115.7766565615727,112.9343962887275
21.98795270740689,21.01463871618718,22.65227005775919,25.86864682039892,122.6380494508937,124.9388926562875
11.01133358258328,13.93644614522572,21.17076372436825,21.77182682308596,125.9645030547483,128.1683411361174
32.57173535705465,29.84363499325025,25.52841803684965,23.49838414579303,104.7054734466134,103.601649662164
29.00537876764169,22.65861242145616,34.94298213633032,35.26768531623294,124.8702068207229,124.296952141321
16.58944417038757,12.76077433293316,23.37210778132074,27.6855389076122,99.97903566499856,97.0336822396808
19.60283149164096,18.72161438734421,25.98891109799034,29.27034212100336,126.7708531985536,134.8838498768134
18.4933291502431,18.80408237278469,31.09878070967469,30.71098602086942,86.15092727410443,96.10847805639705
17.5919574799418,19.35054920543467,33.32698852709588,36.53262380326532,120.9655012060426,118.409668640496
29.68337017009636,30.21724348897247,33.43770337990165,25.78217359113533,121.9026406126266,123.4654664893236
25.65907674657096,23.2938746500521,32.89857407646615,33.42508079319067,93.4932992096592,96.68736459737968
12.31283139645135,18.02897709626885,27.0220560882772,14.81104928165813,153.7381162631523,141.0872730725112
16.80337130265687,18.5022417015403,25.21981917234497,26.89109041930512,115.2696321846274,107.4633641863543
17.8841540748792,20.85773483847028,33.63462656212691,22.51586944704308,109.5830452492352,105.9404659814378
35.75013562802275,31.42203696260138,32.95499057112558,26.09536175831526,118.3212190304002,114.486452289489
17.14940453183917,15.82987967622806,31.40420363638687,33.07031693392046,94.81334962263364,96.63769995543689
10.25891239891039,12.82722918355712,23.7410130518703,23.46412392584483,97.61853775325558,100.7341541157648
20.89061891149324,22.63303874351137,24.03706875961596,24.93506247186635,103.8250498704357,107.3990649703308
16.76711492938388,19.17483084011836,26.88891546971869,26.76040968221371,111.592937160108,117.4180276360162
16.30188976312215,16.27224285685131,31.69449316997345,27.94857995874452,96.2398571972222,94.2744669289721
16.67035863643038,16.61929645090621,29.32077994732703,23.34854562524412,100.196488973758,97.5548054858037
27.73303732287591,34.50161602869479,26.47471787646976,23.97564803489487,120.4924972365341,129.416937868431
11.65562443877252,12.01481121774451,16.66906033089725,17.24381482062492,122.078964814474,117.3120038487578
15.34809981069163,14.49442525760004,12.77925908291294,15.45909882917988,108.4376728450594,105.03615641211
22.21237122833741,21.55728686566572,19.09146277598204,22.64761213149024,113.7648478205509,120.5760878412295
35.73765448724866,30.16590544803276,32.27267782395345,30.10132094940815,112.3710413348628,110.6103238545446
16.5550958663888,14.27892138934034,15.56285543411974,18.84967936437267,110.6429946720385,105.0232444111425
25.71243031098836,29.44524472954276,24.42629322137602,35.48390412930559,117.9740094973528,122.8838235810426
22.15119213959832,19.84629026718391,29.76648995269569,24.29206860043662,139.2418677037332,135.0588620844205
13.37782180237313,13.44771889038516,23.11689302832932,21.21755540023183,112.1404953355757,112.2417967680017
23.53317452625504,28.94583610953128,28.39351565029411,28.39264528254351,101.2222435760335,104.310533426417
20.0902530949959,16.45464152912173,24.27375191149018,27.85937378527279,112.7563937652605,119.3359531279324
30.10967103201892,35.25393063642251,25.88573106938193,23.92056801069993,108.7908339381522,113.9497763166825
17.75707888749618,13.7932761010948,18.12182665983114,13.86287783159861,111.6706282837286,106.7340565847801
27.73807656568365,29.71203039280895,28.60287462059243,31.28985403511312,112.8347328669722,121.4934137066621
22.40807258543873,24.05704848004386,20.14266206954877,20.04751248264744,120.1719323880131,127.7031005540476
24.52845217533164,25.40636451435525,22.30653231356127,19.85367749565241,94.16667589942782,97.9680400217442
25.51671053189697,22.7426585277743,27.53497225329189,31.14424069175267,110.5380714764997,110.7179956152285
16.89468830743631,16.9483163459657,21.16766241514318,15.45105277504799,109.6317617640403,108.7565585853908
16.42939983261385,15.24819802611041,31.5195739585174,28.03782684262842,92.2766037333562,87.60133236065161
24.87473430384284,19.38092059660321,40.49335121973008,33.63143060649143,105.912828641175,105.7943377507056
10.75607009024538,11.88983092569958,30.7080709937479,23.9608592799054,107.1254260838032,105.6891435370576
17.04085654095228,16.96549792104476,34.28303879635752,23.39547637388086,101.0284077749845,103.9084918504837
17.64587913867436,15.37825943695724,27.17364772351925,28.21894576315123,88.2008312845218,86.0674770123996
